transaction_id,amount,customer_age,account_age_days,transactions_24h,avg_transaction_amount,failed_transactions_24h,refund_count_30d,chargeback_count,device_changes_7d,ip_changes_24h,location_change,account_velocity,merchant_category,hour,is_weekend,label
TX111971,257.23,36,655,9,547.54,1,0,0,0,0,0,0.9,Fashion,6,0,0
TX116726,722.92,43,1889,3,652.82,0,0,0,0,2,0,0.3,Fashion,15,0,0
TX107991,1070.32,25,1492,7,762.67,1,0,0,0,0,0,0.7,Food,18,1,0
TX113262,795.72,52,1481,5,1554.68,0,0,0,2,1,0,0.5,Fashion,20,0,0
TX114660,2040.47,44,1403,4,653.5,0,0,0,0,2,0,0.4,Grocery,7,0,0
TX102039,186.97,64,1991,4,561.53,1,0,0,0,0,1,0.4,Grocery,15,0,0
TX117258,2104.52,30,1308,4,655.49,1,0,0,0,2,0,0.4,Food,2,0,0
TX118674,181.54,33,1484,5,1108.13,0,0,0,0,0,0,0.5,Electronics,9,1,0
TX119428,147.33,53,1471,5,1188.41,1,0,0,2,1,0,0.5,Gaming,22,1,0
TX105092,272.61,49,1948,4,1251.18,1,1,0,0,0,0,0.4,Electronics,14,1,0
TX116636,7968.67,27,209,5,276.25,0,1,0,1,1,0,0.5,Services,9,0,1
TX109028,1473.25,28,1333,4,268.57,1,0,0,0,0,0,0.4,Fashion,11,0,0
TX104708,2850.56,27,1524,9,1868.2,1,0,0,1,1,0,0.9,Grocery,11,1,0
TX105226,714.19,58,1147,2,2191.0,1,0,0,0,0,0,0.2,Travel,5,0,0
TX110671,1032.61,43,919,4,460.87,1,0,0,0,0,0,0.4,Fashion,4,0,0
TX102081,2000.61,49,339,2,1295.37,0,0,0,0,0,0,0.2,Electronics,15,0,0
TX107676,884.89,27,677,1,3338.44,0,0,0,0,0,0,0.1,Services,10,0,0
TX107385,1501.36,31,88,4,457.52,0,1,0,0,1,0,0.4,Food,22,0,0
TX100023,263.82,42,752,3,631.29,1,0,0,0,0,0,0.3,Services,13,0,0
TX113567,463.82,62,1036,7,237.0,0,0,0,1,2,0,0.7,Grocery,18,0,0
TX119129,1278.48,53,1417,6,1223.95,1,0,0,1,0,0,0.6,Grocery,3,0,0
TX106473,101.42,43,1917,5,1029.74,0,0,0,0,0,0,0.5,Travel,19,0,0
TX106093,458.89,62,1763,7,485.92,2,0,0,0,2,0,0.7,Grocery,7,0,0
TX103303,393.17,62,1859,2,644.69,0,0,0,1,0,0,0.2,Food,11,1,0
TX100753,3145.23,43,1986,6,473.37,1,0,0,2,0,0,0.6,Services,21,0,0
TX102920,534.41,63,835,8,336.3,0,0,0,0,1,0,0.8,Services,2,0,0
TX104287,1320.4,36,863,4,184.28,1,0,0,1,0,0,0.4,Services,19,0,0
TX101701,1788.6,20,323,4,1017.71,2,0,0,0,0,0,0.4,Food,4,0,0
TX102259,1338.02,29,615,3,345.95,0,0,0,0,1,0,0.3,Food,6,1,0
TX111983,811.65,42,1148,3,747.78,2,0,0,0,0,0,0.3,Grocery,2,0,0
TX111347,4206.07,38,196,2,769.59,1,0,0,0,1,0,0.2,Fashion,8,1,0
TX115938,529.82,49,1861,5,781.41,1,0,0,0,0,0,0.5,Grocery,22,0,0
TX112970,909.53,52,1202,4,113.91,1,1,0,0,0,0,0.4,Services,22,1,0
TX108328,1160.39,32,630,2,2078.67,0,0,0,1,1,0,0.2,Services,1,1,0
TX102218,8952.8,39,1018,2,781.99,0,0,0,1,0,0,0.2,Fashion,12,0,0
TX100711,995.54,50,807,3,521.37,0,0,0,0,1,0,0.3,Services,4,1,0
TX116732,283.99,45,1074,7,280.52,2,1,0,1,0,0,0.7,Food,18,0,0
TX115282,2151.98,36,716,3,181.18,0,0,0,0,0,0,0.3,Electronics,20,0,0
TX119753,3510.43,42,1122,2,1292.54,0,0,0,0,0,0,0.2,Electronics,3,1,0
TX108509,1985.33,38,1781,2,485.63,1,1,0,0,0,0,0.2,Food,4,1,0
TX102280,195.23,59,697,3,1521.08,0,0,0,0,1,0,0.3,Electronics,4,0,0
TX102862,364.2,28,230,3,1895.32,1,1,0,1,0,0,0.3,Food,6,0,0
TX109466,4599.18,20,404,2,457.78,0,0,0,0,0,0,0.2,Gaming,6,0,0
TX119311,502.57,19,418,4,2457.81,0,0,0,0,0,1,0.4,Food,5,0,0
TX111208,1784.41,37,1775,5,364.39,0,1,0,1,2,0,0.5,Services,1,0,0
TX104252,1352.26,36,1203,6,485.67,0,0,0,0,0,0,0.6,Grocery,18,0,0
TX119424,1521.78,35,159,4,343.71,0,0,0,1,0,0,0.4,Services,13,0,0
TX114033,197.06,38,310,3,609.47,0,0,0,0,0,1,0.3,Grocery,15,1,0
TX115551,1496.73,56,879,3,374.53,0,1,0,0,1,0,0.3,Food,13,0,0
TX118592,952.4,50,1550,5,478.6,1,0,0,0,0,0,0.5,Services,11,0,0
TX114470,2862.63,39,1033,4,780.26,0,0,0,1,0,0,0.4,Gaming,23,0,0
TX103471,1011.43,38,1269,5,2579.69,0,0,0,1,1,0,0.5,Food,14,0,0
TX111093,1291.33,40,1064,3,2696.05,2,1,0,1,0,0,0.3,Grocery,22,1,0
TX112445,7801.48,63,93,6,1391.02,1,0,0,0,1,0,0.6,Services,13,1,0
TX107868,345.35,26,652,4,325.86,1,0,0,0,0,0,0.4,Fashion,5,0,0
TX119391,1913.7,53,1879,3,544.27,0,0,0,0,0,1,0.3,Food,20,0,0
TX101674,5515.82,19,1898,5,1621.76,1,0,0,0,0,0,0.5,Electronics,1,1,0
TX117225,2556.39,36,1486,3,830.28,0,1,0,0,0,0,0.3,Services,14,1,0
TX114342,1794.42,42,1667,4,502.07,0,0,0,0,2,0,0.4,Electronics,4,0,0
TX114473,930.28,41,1382,3,781.87,0,0,0,0,0,0,0.3,Food,21,0,0
TX103845,2510.48,50,1702,3,826.93,0,1,0,2,0,0,0.3,Services,8,0,0
TX117588,1230.32,40,1505,6,1312.92,2,0,0,0,1,1,0.6,Grocery,6,0,0
TX101409,853.35,45,1344,7,581.58,1,0,0,0,1,0,0.7,Grocery,5,1,0
TX106509,4557.95,64,1389,3,6672.42,0,0,0,0,1,0,0.3,Fashion,6,1,0
TX109883,1715.91,18,84,3,790.85,0,0,0,0,0,0,0.3,Electronics,3,0,0
TX107939,824.99,56,880,5,691.39,1,0,0,1,0,0,0.5,Services,19,0,0
TX103838,416.53,48,409,4,1183.57,0,0,0,0,0,0,0.4,Services,1,0,0
TX115352,654.12,42,270,1,560.09,0,0,0,0,0,0,0.1,Fashion,18,0,0
TX115133,1133.68,51,1232,5,1446.84,0,0,0,0,1,0,0.5,Travel,2,0,0
TX115615,2097.23,56,1874,3,2256.66,0,1,0,0,0,0,0.3,Electronics,13,1,0
TX117761,1106.87,39,939,2,1325.07,0,1,0,0,0,0,0.2,Fashion,10,0,0
TX100715,3305.36,64,302,6,1311.79,0,1,0,0,1,0,0.6,Fashion,2,0,0
TX101857,854.02,26,358,4,3077.54,1,0,0,0,0,0,0.4,Services,10,0,0
TX102661,448.06,63,49,3,144.33,0,0,0,0,0,0,0.3,Gaming,6,0,0
TX116276,929.05,22,509,4,1190.97,0,0,0,0,0,0,0.4,Gaming,11,1,0
TX100813,1334.82,19,185,4,767.79,0,1,0,0,0,0,0.4,Food,9,1,0
TX113749,2010.7,30,80,4,520.74,1,0,0,0,0,0,0.4,Fashion,5,1,0
TX110366,397.16,40,1013,3,402.54,0,1,0,0,3,0,0.3,Services,10,0,0
TX113374,1069.74,60,719,7,464.71,0,0,1,0,0,0,0.7,Grocery,4,1,0
TX111212,2154.88,25,1097,2,1090.12,0,0,0,0,0,0,0.2,Grocery,18,0,0
TX111797,512.71,63,1570,3,202.29,0,0,0,0,0,0,0.3,Grocery,5,0,0
TX117939,1579.97,37,1829,4,1137.22,0,0,0,0,0,1,0.4,Travel,11,0,0
TX102415,1438.7,63,1248,5,271.09,0,0,0,0,1,0,0.5,Services,0,0,0
TX101573,282.43,23,1088,5,985.65,0,0,0,0,0,1,0.5,Fashion,20,0,0
TX102143,1399.62,59,1728,1,1892.41,0,1,0,0,0,0,0.1,Travel,5,0,0
TX107970,5417.54,37,555,3,309.86,0,0,0,1,0,0,0.3,Grocery,8,0,0
TX114131,2262.96,37,371,6,410.55,1,0,0,0,0,0,0.6,Services,19,0,0
TX100047,3156.19,23,620,5,439.85,1,0,0,1,0,0,0.5,Services,12,0,0
TX118872,889.33,50,1499,6,438.7,1,1,0,0,1,0,0.6,Grocery,10,0,0
TX102304,8068.05,59,1252,7,251.04,0,0,1,2,0,0,0.7,Services,4,1,1
TX109097,320.69,60,950,3,744.23,1,0,0,0,2,0,0.3,Grocery,18,1,0
TX106742,228.61,45,780,5,1700.99,2,0,0,2,1,0,0.5,Services,11,0,0
TX114162,1224.19,37,1696,1,2673.95,0,0,0,0,0,0,0.1,Fashion,2,0,0
TX112035,537.37,54,1554,6,461.88,0,1,0,0,1,0,0.6,Grocery,20,1,0
TX104206,1797.34,30,298,5,1267.95,1,0,0,0,0,0,0.5,Fashion,14,0,0
TX103777,321.04,23,1083,5,1138.67,0,1,0,1,1,1,0.5,Food,22,0,0
TX112361,2888.52,49,1108,6,876.52,0,0,0,0,0,0,0.6,Services,8,1,0
TX110485,1178.11,22,866,1,1445.33,0,1,0,0,0,0,0.1,Food,7,1,0
TX109034,1064.91,26,810,3,1601.29,0,0,0,0,0,1,0.3,Fashion,11,0,0
TX115708,322.39,21,452,7,1831.5,0,0,0,0,0,0,0.7,Fashion,17,0,0
TX104802,271.66,25,1941,6,572.23,0,2,0,0,0,0,0.6,Services,12,0,0
TX111164,10604.05,40,140,2,1341.38,1,0,0,0,0,0,0.2,Electronics,16,1,0
TX119784,711.25,22,810,3,511.24,0,0,0,0,2,0,0.3,Fashion,7,1,0
TX103006,1782.97,43,947,5,810.74,0,0,0,1,0,0,0.5,Travel,14,1,0
TX100467,2339.07,37,300,4,729.53,0,0,0,0,1,0,0.4,Services,19,0,0
TX117374,146.01,20,933,4,2058.17,0,0,0,1,1,1,0.4,Services,8,0,0
TX101131,1672.24,40,1614,3,752.55,1,0,0,0,1,0,0.3,Electronics,0,0,0
TX107212,301.59,25,777,6,2871.33,1,0,0,0,1,0,0.6,Travel,17,0,0
TX100111,1067.94,19,1896,5,913.9,0,1,0,0,1,0,0.5,Fashion,12,0,0
TX108001,662.72,43,1523,3,1353.45,1,1,1,0,1,0,0.3,Services,7,1,0
TX114704,240.23,62,825,5,484.74,0,0,0,0,0,0,0.5,Grocery,2,0,0
TX116200,4450.52,21,1077,4,424.32,1,0,0,1,1,0,0.4,Gaming,7,0,0
TX113538,401.19,54,1748,3,1788.51,0,1,0,0,0,0,0.3,Food,2,0,0
TX110934,1405.08,21,1786,7,840.72,0,0,0,0,0,0,0.7,Fashion,17,0,0
TX101096,1186.35,19,178,4,503.53,0,0,0,0,0,0,0.4,Gaming,23,1,0
TX109646,1811.48,40,1114,1,536.33,0,0,0,1,0,0,0.1,Food,0,0,0
TX118926,206.72,43,1339,3,506.49,0,0,0,0,0,0,0.3,Grocery,0,1,0
TX107005,2384.95,35,1682,1,807.3,1,0,0,0,0,0,0.1,Services,4,0,0
TX100605,7163.8,50,918,8,661.37,0,0,0,0,2,0,0.8,Travel,1,0,1
TX109692,13771.68,44,1022,6,269.52,0,0,0,0,0,0,0.6,Gaming,10,0,1
TX114515,1639.69,45,1392,6,456.92,2,1,0,1,0,0,0.6,Grocery,14,1,0
TX111387,2338.59,24,815,3,2614.35,0,1,0,3,1,0,0.3,Fashion,10,1,0
TX106148,250.23,37,900,3,352.14,0,1,1,1,1,0,0.3,Food,19,0,0
TX108239,417.84,22,1335,4,1830.16,0,0,0,0,0,0,0.4,Electronics,16,1,0
TX108104,344.67,41,323,4,336.33,0,0,0,0,0,0,0.4,Food,2,0,0
TX116599,552.29,20,1092,1,350.83,0,1,0,0,0,0,0.1,Services,21,0,0
TX101578,526.06,44,1122,6,779.78,2,0,0,1,1,0,0.6,Electronics,13,0,0
TX109834,9561.71,42,1541,5,2092.13,0,0,0,0,1,0,0.5,Electronics,0,0,0
TX112762,609.88,24,1467,6,3767.17,1,0,0,0,0,0,0.6,Grocery,2,0,0
TX111989,6077.23,35,1334,4,906.46,0,0,0,1,0,0,0.4,Gaming,14,0,0
TX105427,1074.81,31,721,4,520.27,0,1,0,0,0,0,0.4,Electronics,18,0,0
TX100578,249.99,59,855,5,2572.14,0,1,0,0,0,0,0.5,Grocery,16,0,0
TX113851,893.11,46,871,4,833.23,0,1,1,1,0,0,0.4,Services,11,1,0
TX112143,5447.13,46,636,7,768.11,2,0,0,0,0,0,0.7,Services,16,0,0
TX115796,800.71,47,224,4,912.77,0,0,0,0,2,0,0.4,Food,3,1,0
TX118267,2493.93,47,1097,10,1097.08,0,0,0,0,0,0,1.0,Fashion,14,0,0
TX101206,543.49,32,149,2,592.12,0,0,0,0,0,0,0.2,Services,2,0,0
TX108463,363.3,34,1980,2,325.43,0,0,0,0,0,0,0.2,Food,5,0,0
TX104704,1953.47,32,335,5,1154.32,1,2,0,0,2,0,0.5,Electronics,5,0,0
TX109257,366.55,59,557,5,1251.99,0,0,0,1,1,0,0.5,Fashion,18,0,0
TX103260,864.27,50,364,6,3451.19,1,0,0,0,0,0,0.6,Grocery,16,1,0
TX109614,698.99,23,1659,3,1628.88,0,0,0,1,0,0,0.3,Electronics,4,1,0
TX104597,3988.91,54,1517,1,3786.88,1,1,0,2,0,0,0.1,Fashion,2,0,0
TX107422,352.77,29,215,5,1586.17,0,1,0,0,0,0,0.5,Grocery,15,1,0
TX115036,1145.3,26,1345,4,1174.24,0,2,0,0,0,0,0.4,Services,1,0,0
TX115503,4028.29,22,157,2,2549.28,1,0,0,1,0,0,0.2,Travel,13,0,0
TX117792,529.56,57,1369,5,900.33,0,0,0,0,1,0,0.5,Gaming,0,0,0
TX109146,855.81,36,1218,4,808.5,0,2,0,0,0,0,0.4,Gaming,4,1,0
TX103518,3942.3,24,817,5,829.69,0,0,0,0,0,0,0.5,Grocery,12,1,0
TX110363,316.56,46,1333,1,590.42,0,1,0,0,0,0,0.1,Travel,2,1,0
TX106956,1205.35,22,1998,8,316.67,0,0,0,0,1,0,0.8,Electronics,15,0,0
TX108666,410.75,58,650,3,873.19,0,0,0,1,0,0,0.3,Food,19,0,0
TX114225,6008.75,24,1322,4,1974.07,0,0,0,0,0,0,0.4,Services,21,0,0
TX112914,829.99,25,1773,2,1340.23,1,1,0,0,1,0,0.2,Services,4,0,0
TX100703,268.15,39,1241,1,1083.74,0,0,0,0,0,0,0.1,Gaming,22,0,0
TX114303,258.07,57,903,5,2188.62,0,0,1,1,1,0,0.5,Fashion,23,0,0
TX109075,5129.72,37,1790,3,1369.72,0,1,0,0,1,0,0.3,Fashion,4,0,0
TX114350,3626.2,51,356,2,1985.47,0,2,0,0,3,0,0.2,Electronics,18,0,0
TX115722,383.88,52,1891,5,1086.43,1,0,0,0,0,0,0.5,Food,18,0,0
TX106795,4443.63,53,1467,3,1033.28,1,0,0,0,1,0,0.3,Fashion,10,0,0
TX102234,326.63,19,365,1,820.9,0,0,0,0,2,0,0.1,Electronics,14,1,0
TX106348,340.54,59,971,5,940.6,0,0,0,1,0,0,0.5,Fashion,15,0,0
TX103080,3642.89,40,635,3,1253.52,0,1,1,0,0,0,0.3,Gaming,10,0,0
TX104700,406.32,48,1327,6,1274.52,3,0,0,0,0,0,0.6,Electronics,4,1,0
TX101698,1833.36,23,124,4,397.84,0,1,1,0,1,0,0.4,Services,23,0,1
TX118562,176.64,58,1712,6,1496.84,1,2,0,0,0,0,0.6,Fashion,13,0,0
TX106145,879.97,20,1819,5,718.37,1,1,0,0,1,0,0.5,Services,3,0,0
TX110351,238.65,26,981,2,2128.22,0,2,0,0,0,0,0.2,Gaming,18,0,0
TX113858,1227.38,57,780,2,185.28,0,0,0,0,0,0,0.2,Food,15,0,0
TX102237,422.45,46,1294,5,266.3,1,1,0,0,0,0,0.5,Food,19,0,0
TX111937,618.99,48,1796,3,163.52,1,1,0,0,1,0,0.3,Services,12,0,0
TX119721,1290.28,45,1636,3,474.41,0,0,0,0,1,0,0.3,Fashion,4,0,0
TX113796,733.59,44,1738,2,603.64,1,1,0,0,1,1,0.2,Electronics,18,0,0
TX111117,1017.37,33,1949,1,548.95,0,0,0,0,0,0,0.1,Grocery,16,0,0
TX117504,649.72,44,1318,4,991.84,1,0,0,0,0,0,0.4,Food,16,0,0
TX118646,982.01,30,1707,3,1446.04,1,1,1,0,0,0,0.3,Electronics,7,0,0
TX113097,556.01,33,1154,4,1740.46,1,0,0,0,0,1,0.4,Fashion,6,1,0
TX109253,294.45,49,1743,2,1730.69,0,0,0,0,1,0,0.2,Gaming,22,0,0
TX102974,2728.11,58,1343,4,2334.16,1,0,0,0,1,0,0.4,Services,15,0,0
TX111912,958.16,39,451,3,615.15,1,1,0,0,0,0,0.3,Services,5,1,0
TX104044,2786.2,54,1297,3,1400.66,1,0,1,1,0,0,0.3,Electronics,15,0,0
TX101672,741.18,56,1126,3,706.3,1,0,0,0,1,0,0.3,Services,5,0,0
TX107283,1054.54,60,1903,7,306.32,0,0,0,0,0,0,0.7,Services,15,0,0
TX107666,391.62,25,1400,3,351.02,1,0,0,0,0,0,0.3,Services,19,0,0
TX114563,850.96,25,882,4,106.85,0,0,0,0,0,0,0.4,Grocery,6,0,0
TX101910,6201.3,56,1105,3,928.2,1,0,0,1,0,0,0.3,Grocery,17,0,0
TX112293,5442.49,60,1660,4,1538.49,1,0,0,0,0,0,0.4,Fashion,0,0,0
TX114024,176.24,25,462,4,2382.16,0,0,1,0,0,0,0.4,Food,22,0,0
TX100811,706.46,58,1011,3,321.57,0,0,0,1,0,0,0.3,Grocery,19,1,0
TX109800,2790.04,42,1666,4,1541.95,2,0,0,1,1,0,0.4,Travel,6,0,0
TX115328,1141.23,49,1665,1,2463.5,0,0,1,0,0,0,0.1,Grocery,12,0,0
TX100935,663.78,27,1066,4,903.55,0,1,0,2,2,0,0.4,Grocery,12,0,0
TX110196,1440.17,47,765,2,324.05,0,0,0,0,0,0,0.2,Electronics,18,0,0
TX102449,549.75,44,440,6,447.97,0,0,0,0,0,0,0.6,Travel,15,0,0
TX112483,3155.99,33,434,9,285.17,1,1,0,0,3,0,0.9,Electronics,1,0,1
TX110457,15250.78,36,36,3,1811.13,0,0,0,0,1,0,0.3,Food,2,0,0
TX111352,5188.93,24,1349,2,1454.94,1,1,0,1,0,0,0.2,Grocery,16,0,0
TX103621,1558.5,53,1713,2,1054.59,1,1,0,0,0,0,0.2,Electronics,17,0,0
TX103408,877.89,45,832,3,689.03,1,1,0,0,1,0,0.3,Fashion,22,1,0
TX112010,594.95,24,1623,1,316.33,0,0,0,1,0,0,0.1,Electronics,12,0,0
TX102637,2811.04,59,1399,2,1287.7,1,0,0,0,0,0,0.2,Travel,2,0,0
TX104419,119.3,29,980,5,1503.17,0,1,1,0,0,0,0.5,Electronics,13,0,0
TX110789,695.6,30,212,7,574.99,0,0,0,0,0,1,0.7,Services,15,1,0
TX111111,2881.67,25,462,3,1358.69,0,0,0,0,1,0,0.3,Travel,10,0,0
TX107257,2098.3,47,85,6,124.12,0,0,0,1,1,0,0.6,Electronics,20,0,1
TX110464,838.91,57,85,6,779.04,2,0,0,0,1,0,0.6,Fashion,8,1,0
TX118418,18901.75,58,1193,2,225.17,0,0,0,1,0,0,0.2,Food,8,0,1
TX115912,416.53,23,1083,2,291.77,0,0,0,0,0,0,0.2,Fashion,5,1,0
TX104199,1941.43,24,483,4,452.01,0,0,0,0,0,0,0.4,Services,5,0,0
TX114440,3850.42,43,701,3,796.17,0,1,0,2,1,0,0.3,Food,12,1,0
TX114454,562.4,31,1602,5,575.18,2,1,0,1,0,0,0.5,Services,0,0,0
TX110036,808.88,55,600,2,391.15,0,0,0,1,2,0,0.2,Grocery,2,0,0
TX116618,1247.29,52,1725,6,259.95,0,0,0,0,0,0,0.6,Food,0,0,0
TX114079,2140.86,51,453,6,543.78,0,0,0,0,1,0,0.6,Gaming,16,0,0
TX114493,2105.02,64,1890,2,394.75,0,0,0,0,0,0,0.2,Travel,7,1,0
TX115593,3999.54,26,668,7,583.21,1,1,0,1,0,0,0.7,Food,16,0,0
TX102033,1817.96,62,1716,4,900.3,1,0,0,2,0,0,0.4,Services,9,0,0
TX109081,5462.59,54,444,3,1146.2,0,1,0,0,0,0,0.3,Fashion,13,0,0
TX107569,611.72,51,1730,3,784.21,0,0,0,1,1,0,0.3,Electronics,22,0,0
TX103691,2538.86,59,695,2,1821.53,0,1,0,0,1,0,0.2,Food,2,1,0
TX101711,972.26,22,1666,5,1062.51,1,0,0,0,1,0,0.5,Grocery,6,1,0
TX106371,908.81,36,1362,2,458.66,0,0,0,0,0,0,0.2,Fashion,10,0,0
TX108055,1748.38,49,1093,5,870.21,0,0,0,1,0,0,0.5,Food,19,1,0
TX115766,1079.37,42,76,4,1210.22,0,0,0,0,1,0,0.4,Grocery,1,0,0
TX108234,3152.97,18,423,4,326.34,0,0,0,0,2,0,0.4,Grocery,20,1,0
TX103793,862.07,50,1573,1,421.22,0,1,1,0,0,0,0.1,Food,20,0,0
TX115882,539.2,23,930,5,365.66,0,0,1,0,1,1,0.5,Services,2,0,1
TX104662,622.92,41,67,6,374.46,1,3,0,0,1,0,0.6,Grocery,14,0,0
TX117576,670.98,60,1335,1,1513.78,0,1,0,1,0,0,0.1,Services,10,1,0
TX109912,534.94,59,1191,5,902.85,1,0,0,0,0,0,0.5,Electronics,15,1,0
TX112103,3335.22,55,1045,5,334.52,0,0,0,0,0,0,0.5,Electronics,16,1,0
TX109342,4432.68,61,1090,4,453.68,1,1,0,0,0,0,0.4,Fashion,9,0,0
TX116372,1464.55,39,1680,2,739.75,1,0,0,0,0,0,0.2,Services,14,1,0
TX119883,4791.96,25,1797,1,706.25,1,0,0,0,2,0,0.1,Grocery,14,0,0
TX101439,2286.73,34,1267,2,532.67,0,0,0,0,1,1,0.2,Food,1,0,1
TX111645,2247.87,33,750,8,359.42,3,0,0,0,0,0,0.8,Services,16,1,0
TX113951,1552.96,49,471,4,3344.87,1,0,0,0,2,0,0.4,Fashion,19,1,0
TX116874,117.9,21,1950,3,437.44,0,1,0,0,0,1,0.3,Electronics,15,1,0
TX103785,632.35,31,1777,2,215.42,2,0,0,1,1,0,0.2,Grocery,16,1,0
TX105846,20481.35,37,677,1,2521.18,0,0,0,0,1,0,0.1,Grocery,3,0,0
TX105012,1106.31,28,824,5,1400.42,0,0,0,0,0,0,0.5,Electronics,10,0,0
TX114343,1465.32,33,1551,4,5397.7,2,0,0,0,1,0,0.4,Grocery,15,1,0
TX109587,1960.59,55,1639,2,1091.0,0,0,0,0,1,0,0.2,Electronics,21,0,0
TX100802,1207.27,62,1802,5,2651.8,0,0,0,1,0,0,0.5,Fashion,20,1,0
TX105438,1543.53,42,1501,7,84.32,1,1,0,0,0,0,0.7,Gaming,16,0,1
TX100368,1209.15,47,36,4,379.61,0,0,0,0,0,0,0.4,Services,7,0,0
TX109507,2269.17,53,1186,6,2173.5,0,0,0,0,0,0,0.6,Grocery,11,0,0
TX107026,1495.88,34,309,8,1601.3,0,0,0,1,2,0,0.8,Food,14,1,0
TX106099,534.82,37,1375,1,294.7,0,1,0,0,0,0,0.1,Electronics,13,1,0
TX116689,1846.16,25,1065,6,805.84,0,0,0,0,0,0,0.6,Fashion,3,1,0
TX109308,1366.75,53,558,6,1042.49,0,0,0,1,1,0,0.6,Grocery,18,1,0
TX115132,562.75,40,1531,9,1851.48,0,0,0,0,0,0,0.9,Travel,8,0,0
TX101199,4290.42,24,293,3,765.34,0,1,0,1,0,0,0.3,Services,2,1,0
TX101120,3312.72,34,1871,5,1868.47,1,0,1,0,1,0,0.5,Electronics,7,0,0
TX100660,617.91,27,1448,2,1956.86,0,0,0,0,1,1,0.2,Food,9,0,0
TX115522,111.98,38,706,3,1383.64,0,2,0,0,1,0,0.3,Services,2,0,0
TX105224,20653.87,53,1625,3,370.77,0,0,0,0,0,0,0.3,Grocery,14,1,1
TX118140,4493.16,61,1719,6,375.44,2,0,0,1,0,0,0.6,Services,22,1,0
TX115050,971.35,23,1545,2,1324.15,0,0,0,1,0,0,0.2,Travel,5,0,0
TX107142,1134.87,43,1434,4,3041.54,0,0,0,0,0,0,0.4,Food,12,0,0
TX113739,169.19,30,1270,3,689.21,0,0,0,0,0,0,0.3,Fashion,20,1,0
TX118235,5908.64,61,563,2,2745.6,1,0,0,1,0,0,0.2,Travel,20,0,0
TX101329,1998.05,33,57,5,401.7,2,1,0,0,0,0,0.5,Electronics,14,1,0
TX112164,5210.08,27,1426,4,1274.73,0,0,0,0,0,0,0.4,Fashion,2,1,0
TX102720,7740.0,33,1434,5,1170.56,0,0,0,0,0,0,0.5,Services,21,0,0
TX114567,1704.15,57,1917,5,1520.29,1,2,0,1,1,0,0.5,Fashion,21,0,0
TX112478,1870.54,27,270,5,884.68,1,0,0,0,0,0,0.5,Services,8,0,0
TX111867,118.58,41,1464,6,1853.23,0,0,0,1,0,1,0.6,Services,19,0,0
TX104111,504.03,18,264,3,695.58,1,0,0,1,0,1,0.3,Services,9,0,0
TX100980,2406.19,61,208,4,5352.04,1,0,0,0,1,0,0.4,Services,15,0,0
TX110703,3913.54,45,1143,2,1884.98,0,0,0,0,0,1,0.2,Fashion,14,0,0
TX100073,5242.97,25,1618,7,335.97,1,0,0,0,0,0,0.7,Grocery,20,0,0
TX119514,2171.26,36,1754,6,952.0,0,0,0,0,1,0,0.6,Services,6,0,0
TX114768,106.06,47,991,4,362.22,0,0,0,1,0,0,0.4,Electronics,23,0,0
TX118831,488.8,44,842,2,728.69,0,0,0,0,0,0,0.2,Fashion,0,0,0
TX110480,3315.81,27,1096,4,580.71,2,0,1,0,1,0,0.4,Electronics,20,1,1
TX118433,473.22,27,1946,4,686.74,0,1,1,0,0,0,0.4,Travel,12,0,0
TX118922,268.9,55,1758,2,1162.17,1,0,0,0,3,0,0.2,Electronics,3,1,0
TX105076,1142.86,33,1650,3,637.0,0,0,0,1,1,0,0.3,Travel,2,1,0
TX101625,3229.39,45,1138,6,658.6,0,0,0,0,0,0,0.6,Grocery,11,0,0
TX102919,4007.3,34,860,3,683.01,0,1,0,0,0,0,0.3,Food,10,0,0
TX114100,126.34,33,1067,7,870.68,1,1,0,1,0,1,0.7,Services,19,1,0
TX100051,746.14,26,1321,1,619.43,0,2,0,0,1,1,0.1,Services,4,1,0
TX107268,1316.85,57,664,4,1061.07,0,1,0,1,0,0,0.4,Travel,10,0,0
TX110161,926.32,42,140,2,1589.73,1,1,0,1,1,0,0.2,Services,4,1,0
TX101182,2747.14,64,804,3,888.29,1,1,0,0,1,0,0.3,Grocery,11,0,0
TX109945,184.54,62,1132,8,489.84,0,0,0,0,0,0,0.8,Fashion,10,0,0
TX100671,137.91,18,292,2,805.23,0,0,1,1,0,0,0.2,Food,0,0,0
TX114187,917.83,49,1920,2,1162.33,0,0,0,0,0,0,0.2,Grocery,8,1,0
TX104925,664.32,59,1047,5,911.21,0,0,0,0,1,0,0.5,Electronics,16,0,0
TX102662,1992.67,19,778,4,1528.59,1,0,1,1,0,0,0.4,Travel,16,0,0
TX110171,2724.29,42,1076,7,1289.54,1,0,0,1,0,0,0.7,Electronics,23,1,0
TX106116,2495.76,45,1474,1,720.79,0,0,0,0,0,0,0.1,Electronics,18,0,0
TX109804,2496.32,33,1264,5,2095.53,1,2,0,1,0,1,0.5,Electronics,9,0,0
TX109380,1094.18,36,1783,4,884.37,2,1,0,0,0,0,0.4,Food,20,0,0
TX116156,557.77,31,344,2,275.0,0,0,0,0,0,0,0.2,Fashion,20,0,0
TX114695,150.46,56,1604,2,1120.87,0,0,0,1,0,0,0.2,Fashion,17,0,0
